facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,74472-45-0,"Hexachlorobiphenyl; 2,3,3',4',5',6- (PCB 164)",Y,2180,2180,pg/sample,24.7,Yes,Y,,,,5.37,,24.7,pg/sample,,2180,2180,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,74472-46-1,"Hexachlorobiphenyl; 2,3,3',5,5',6- (PCB 165)",Y,26.1,26.1,pg/sample,26.1,Yes,N,U,U,U,5.37,,26.1,pg/sample,,,,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,74472-47-2,"Heptachlorobiphenyl; 2,2',3,4,4',5,6- (PCB 181)",Y,62.8,62.8,pg/sample,1.35,Yes,Y,,,,5.37,,1.35,pg/sample,,62.8,62.8,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,74472-48-3,"Heptachlorobiphenyl; 2,2',3,4,4',6,6'- (PCB 184)",Y,27.8,27.8,pg/sample,0.784,Yes,Y,,,,5.37,,0.784,pg/sample,,27.8,27.8,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,74472-49-4,"Heptachlorobiphenyl; 2,2',3,4,5,6,6'- (PCB 186)",Y,1.55,1.55,pg/sample,0.885,Yes,Y,J,J,J,5.37,,0.885,pg/sample,,1.55,1.55,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,74472-50-7,"Heptachlorobiphenyl; 2,3,3',4,4',5',6- (PCB 191)",Y,354,354,pg/sample,1.17,Yes,Y,,,,5.37,,1.17,pg/sample,,354,354,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,74472-51-8,"Heptachlorobiphenyl; 2,3,3',4,5,5',6- (PCB 192)",Y,1.24,1.24,pg/sample,1.24,Yes,N,U,U,U,5.37,,1.24,pg/sample,,,,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,74472-52-9,"Octachlorobiphenyl; 2,2',3,4,4',5,6,6'- (PCB 204)",Y,3.89,3.89,pg/sample,0.671,Yes,Y,J,J,J,5.37,,0.671,pg/sample,,3.89,3.89,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,74472-53-0,"Octachlorobiphenyl; 2,3,3',4,4',5,5',6- (PCB 205)",Y,193,193,pg/sample,2.81,Yes,Y,,,,5.37,,2.81,pg/sample,,193,193,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,74487-85-7,"Heptachlorobiphenyl; 2,2',3,4',5,6,6'- (PCB 188)",Y,23.2,23.2,pg/sample,0.911,Yes,Y,,,,5.37,,0.911,pg/sample,,23.2,23.2,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,NB FILTER,Newark Bay,,,F1049,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-2,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380531,76842-07-4,"Pentachlorobiphenyl; 2',3,3',4,5- (PCB 122)",Y,600,600,pg/sample,73,Yes,Y,,,,5.37,,73,pg/sample,,600,600,pg/sample,TRG,-74.13911149,40.67119979,,,,,,-74.13911149,40.67119979,Filter Number 145,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,310,310,pg/sample,0.672,Yes,Y,,,,2.69,,0.672,pg/sample,,310,310,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,19408-74-3,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",,34.6,34.6,pg/sample,2.41,Yes,Y,,,,13.4,,2.41,pg/sample,,34.6,34.6,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,30402-15-4,"Pentachlorinated Dibenzofurans, (Total)",,702,702,pg/sample,0.839,Yes,Y,,,,,,0.839,pg/sample,,702,702,pg/sample,CAL,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,3268-87-9,Octachlorodibenzo-p-dioxin,,7990,7990,pg/sample,2.47,Yes,Y,,,B,26.9,,2.47,pg/sample,,7990,7990,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",,563,563,pg/sample,2.41,Yes,Y,,,,,,2.41,pg/sample,,563,563,pg/sample,CAL,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",,865,865,pg/sample,3.3,Yes,Y,,,,13.4,,3.3,pg/sample,,865,865,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,36088-22-9,"Pentachlorinated Dibenzo-p-dioxins, (Total)",,128,128,pg/sample,0.672,Yes,Y,,,,,,0.672,pg/sample,,128,128,pg/sample,CAL,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",,2520,2520,pg/sample,3.3,Yes,Y,,,,,,3.3,pg/sample,,2520,2520,pg/sample,CAL,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,38998-75-3,"Heptachlorinated Dibenzofurans, (Total)",,1120,1120,pg/sample,2.32,Yes,Y,,,,,,2.32,pg/sample,,1120,1120,pg/sample,CAL,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,39001-02-0,Octachlorodibenzofuran,,883,883,pg/sample,2.16,Yes,Y,,,,26.9,,2.16,pg/sample,,883,883,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,39227-28-6,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",,10,10,pg/sample,2.41,Yes,Y,J,J,J,13.4,,2.41,pg/sample,,10,10,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,40321-76-4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",,13.4,13.4,pg/sample,0.672,Yes,Y,J,J,J,13.4,,0.672,pg/sample,,13.4,13.4,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,41903-57-5,"Tetrachlorinated Dibenzo-p-dioxins, (Total)",,465,465,pg/sample,0.672,Yes,Y,,,,,,0.672,pg/sample,,465,465,pg/sample,CAL,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,55673-89-7,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",,27.8,27.8,pg/sample,2.32,Yes,Y,,,,13.4,,2.32,pg/sample,,27.8,27.8,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,55684-94-1,"Hexachlorinated Dibenzofurans, (Total)",,853,853,pg/sample,1.49,Yes,Y,,,,,,1.49,pg/sample,,853,853,pg/sample,CAL,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,55722-27-5,"Tetrachlorinated Dibenzofurans, (Total)",,831,831,pg/sample,4.05,Yes,Y,,,,,,4.05,pg/sample,,831,831,pg/sample,CAL,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,57117-31-4,"2,3,4,7,8-Pentachlorodibenzofuran",,34.7,34.7,pg/sample,0.839,Yes,Y,,,,13.4,,0.839,pg/sample,,34.7,34.7,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,57117-41-6,"1,2,3,7,8-Pentachlorodibenzofuran",,13.1,13.1,pg/sample,0.839,Yes,Y,J,J,J,13.4,,0.839,pg/sample,,13.1,13.1,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,57117-44-9,"1,2,3,6,7,8-Hexachlorodibenzofuran",,37.3,37.3,pg/sample,1.49,Yes,Y,,,,13.4,,1.49,pg/sample,,37.3,37.3,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,57653-85-7,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",,51.4,51.4,pg/sample,2.41,Yes,Y,,,,13.4,,2.41,pg/sample,,51.4,51.4,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,60851-34-5,"2,3,4,6,7,8-Hexachlorodibenzofuran",,24.6,24.6,pg/sample,1.49,Yes,Y,,,,13.4,,1.49,pg/sample,,24.6,24.6,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,67562-39-4,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",,584,584,pg/sample,2.32,Yes,Y,,,,13.4,,2.32,pg/sample,,584,584,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,70648-26-9,"1,2,3,4,7,8-Hexachlorodibenzofuran",,94,94,pg/sample,1.49,Yes,Y,,,,13.4,,1.49,pg/sample,,94,94,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,1/14/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380532,72918-21-9,"1,2,3,7,8,9-Hexachlorodibenzofuran",,2.1,2.1,pg/sample,1.49,Yes,Y,J,J,J,13.4,,1.49,pg/sample,,2.1,2.1,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1613B MLA017,12/17/2014,2C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380533,51207-31-9,"2,3,7,8-Tetrachlorodibenzofuran",,32.9,32.9,pg/sample,0.672,Yes,Y,,,,2.69,,0.672,pg/sample,,32.9,32.9,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380534,13029-08-8,"Dichlorobiphenyl; 2,2'- (PCB 4)",Y,3400,3400,pg/sample,5.12,Yes,Y,,,,5.38,,5.12,pg/sample,,3400,3400,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380534,1336-36-3,Polychlorinated Biphenyl (PCB),,1520000,1520000,pg/sample,,Yes,Y,,,,,,,,,1520000,1520000,pg/sample,CAL,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380534,15862-07-4,"Trichlorobiphenyl; 2,4,5- (PCB 29)",Y,2.2,2.2,pg/sample,2.2,Yes,N,C26,C26,C26,,,2.2,pg/sample,,,,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,Co-eluting PCB,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380534,15968-05-5,"Tetrachlorobiphenyl; 2,2',6,6'- (PCB 54)",Y,220,220,pg/sample,0.672,Yes,Y,,,B,5.38,,0.672,pg/sample,,220,220,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
NJD980528996,PASS E4,Passaic River,,,F1050,Suspended Matter on Filter,4/26/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-3,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380534,16605-91-7,"Dichlorobiphenyl; 2,3- (PCB 5)",Y,170,170,pg/sample,4.03,Yes,Y,,,,5.38,,4.03,pg/sample,,170,170,pg/sample,TRG,-74.16309437,40.75970917,,,,,,-74.16309437,40.75970917,Filter Number 149,,,Y,Stage 4
