,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
2670,PR9904TIFW1,1999-10-28 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0571,ug/kg,,Y,Yes,-74.1280689399,40.742347033
2671,PR9904TIMWL,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0331,ug/kg,0.0331,N,Yes,-74.1284036043,40.7415690741
2672,PR9904TIMWM,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.033,ug/kg,0.033,N,Yes,-74.1288949512,40.7414999968
2673,PR9905SDM,1999-10-10 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.467,ug/kg,0.467,N,Yes,-74.1373785453,40.7420304702
2674,PR9905SDU,1999-10-10 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.457,ug/kg,0.457,N,Yes,-74.1377654529,40.741933429
2675,PR9905CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0395,ug/kg,0.0395,N,Yes,-74.1373324803,40.7419232128
2676,PR9905TIBV,1999-09-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0198,ug/kg,0.0198,N,Yes,-74.1373037632,40.7419038678
2677,PR9905TIMWL,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.033,ug/kg,0.033,N,Yes,-74.1369521805,40.7420971367
2678,PR9905TIMWM,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0328,ug/kg,0.0328,N,Yes,-74.1373643497,40.7420002126
2679,PR9905TIMWU,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0324,ug/kg,0.0324,N,Yes,-74.1377875391,40.7418786344
2680,PR9906SDM,1999-10-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.541,ug/kg,0.541,N,Yes,-74.1464377093,40.7353935366
2681,PR9906SDU,1999-10-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.488,ug/kg,0.488,N,Yes,-74.1467963819,40.7352085048
2682,PR9906TIBV,1999-09-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0197,ug/kg,0.0197,N,Yes,-74.1462841328,40.7351897313
2683,PR9906CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0399,ug/kg,0.0399,N,Yes,-74.1463199808,40.7352200853
2684,PR9906TIMWM,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0322,ug/kg,0.0322,N,Yes,-74.1463516867,40.7353190403
2685,PR9906TIMWU,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.166,ug/kg,0.166,N,Yes,-74.1467426203,40.7351616016
2686,PR9907SDU,1999-10-05 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.495,ug/kg,0.495,N,Yes,-74.1498872944,40.7330677064
2687,PR9907TIBV,1999-09-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0199,ug/kg,0.0199,N,Yes,-74.1494783183,40.7332278198
2688,PR9907CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0393,ug/kg,0.0393,N,Yes,-74.1494929845,40.7331976928
2689,PR9907TIMWU,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0329,ug/kg,0.0329,N,Yes,-74.1498943199,40.7330924409
2690,PR9908SDL,1999-10-05 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.5,ug/kg,0.5,N,Yes,-74.1516575817,40.7346538589
2691,PR9908SDU,1999-10-05 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.463,ug/kg,0.463,N,Yes,-74.1524804346,40.7346355635
2692,PR9908CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0511,ug/kg,,Y,Yes,-74.1520633544,40.7344415726
2693,PR9908CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0392,ug/kg,0.0392,N,Yes,-74.1520633544,40.7344415726
2694,PR9908FISHCEN,1999-10-28 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0332,ug/kg,0.0332,N,Yes,-74.15229152,40.733863438
2695,PR9908FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0332,ug/kg,0.0332,N,Yes,-74.15229152,40.733863438
2696,PR9909SDL,1999-10-13 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.49,ug/kg,0.49,N,Yes,-74.1639752454,40.7386770379
2697,PR9909SDU,1999-10-13 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.476,ug/kg,0.476,N,Yes,-74.164313248,40.7393180421
2698,PR9909CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0394,ug/kg,0.0394,N,Yes,-74.1640050812,40.7390285002
2699,PR9910SDL,1999-10-08 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.469,ug/kg,0.469,N,Yes,-74.1663390592,40.7482995231
2700,PR9910CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0424,ug/kg,,Y,Yes,-74.1662285495,40.7485982259
2701,PR9910CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",,,,N,Yes,-74.1662285495,40.7485982259
2702,PR9910CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0398,ug/kg,0.0398,N,Yes,-74.1662285495,40.7485982259
2703,PR9910TIMWL,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.033,ug/kg,0.033,N,Yes,-74.1663457842,40.748365427
2704,PR9910TIMWM,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.033,ug/kg,0.033,N,Yes,-74.1663076193,40.7486424846
2705,PR9911SDL,1999-10-06 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.481,ug/kg,0.481,N,Yes,-74.1633940941,40.7573912099
2706,PR9911SDM,1999-10-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.465,ug/kg,0.465,N,Yes,-74.1633087792,40.7576955103
2707,PR9911CRAB,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",,,,N,Yes,-74.1634566039,40.7577181122
2708,PR9911TIBV,1999-09-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0199,ug/kg,0.0199,N,Yes,-74.1634889034,40.757742956
2709,PR9911FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",,,,N,Yes,-74.1637071284,40.7575243224
2710,PR9911FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0332,ug/kg,0.0332,N,Yes,-74.1637071284,40.7575243224
2711,PR9911FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",,,,N,Yes,-74.1637071284,40.7575243224
2712,PR9911FISHCEN,1999-10-28 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0485,ug/kg,,Y,Yes,-74.1637071284,40.7575243224
2713,PR9911FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",,,,N,Yes,-74.1637071284,40.7575243224
2714,PR9911TIMWL,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0329,ug/kg,0.0329,N,Yes,-74.1634846418,40.7573504322
2715,PR9911TISVL,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0386,ug/kg,0.0386,N,Yes,-74.1634846418,40.7573504322
2716,PR9911TISVM,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0398,ug/kg,0.0398,N,Yes,-74.1633773186,40.7577012983
2717,PR9912SDM,1999-10-06 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.483,ug/kg,0.483,N,Yes,-74.1596890213,40.764733799
2718,PR9912SDU,1999-10-06 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.476,ug/kg,0.476,N,Yes,-74.1594560487,40.7649880421
2719,PR9912CRAB,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",,,,N,Yes,-74.1595631753,40.764667372
2720,PR9912TIBV,1999-09-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0197,ug/kg,0.0197,N,Yes,-74.1595198774,40.7646644372
2721,PR9912TIMWM,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0326,ug/kg,0.0326,N,Yes,-74.1596133802,40.7647115089
2722,PR9912TIMWU,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0331,ug/kg,0.0331,N,Yes,-74.1593080006,40.7649928819
2723,PR9913SDU,1999-10-15 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.467,ug/kg,0.467,N,Yes,-74.1208933549,40.7261465961
2724,PR9913TIBV,1999-09-08 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0199,ug/kg,0.0199,N,Yes,-74.1211352477,40.7252419578
2725,PR9913CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0399,ug/kg,0.0399,N,Yes,-74.1210061559,40.7255871919
2726,PR9913TIMWM,1999-10-21 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0333,ug/kg,0.0333,N,Yes,-74.1211578831,40.7255632049
2727,PR9913TIMWU,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0309,ug/kg,0.0309,N,Yes,-74.1209367155,40.7261385665
2728,PR9914SDU,1999-10-12 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.483,ug/kg,0.483,N,Yes,-74.1360387985,40.7407781968
2729,PR9914CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0609,ug/kg,,Y,Yes,-74.1356623285,40.7409246863
2730,PR9914CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.04,ug/kg,0.04,N,Yes,-74.1356623285,40.7409246863
2731,PR9914TISVL,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0395,ug/kg,0.0395,N,Yes,-74.1352616656,40.7409365689
2732,PR9915CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0482,ug/kg,,Y,Yes,-74.1534856376,40.7343655515
2733,PR9915TIMWL,1999-10-21 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0485,ug/kg,,Y,Yes,-74.1530479436,40.7345063365
2734,PR9908FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",,,,N,Yes,-74.15229152,40.733863438
2735,PR9908FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0327,ug/kg,0.0327,N,Yes,-74.15229152,40.733863438
2736,PR9908FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0333,ug/kg,0.0333,N,Yes,-74.15229152,40.733863438
3565,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
3566,PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1735602682,40.6494407164
3567,PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1735602682,40.6494407164
3568,PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1735602682,40.6494407164
3569,PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.62,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
3570,PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1634473878,40.7565460461
3571,PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1634473878,40.7565460461
3572,PRP-99-05,1999-08-03 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1264464749,40.7198267263
3573,PRP-99-06,1999-08-03 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1311554546,40.7183389998
3644,PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.481,ug/kg,0.481,N,Yes,-74.1639707704,40.7387922995
3645,PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.478,ug/kg,0.478,N,Yes,-74.1640875199,40.7391029678
3646,PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.485,ug/kg,0.485,N,Yes,-74.1644547224,40.7392198446
3647,PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.49,ug/kg,0.49,N,Yes,-74.1644648677,40.7393104666
3648,PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.483,ug/kg,0.483,N,Yes,-74.1641790727,40.7394052921
3649,PR-99-BBD-SD-6,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.488,ug/kg,0.488,N,Yes,-74.1642741317,40.7397213555
3650,PR-99-BBD-SD-7,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.49,ug/kg,0.49,N,Yes,-74.164299453,40.7392328939
3651,PR-99-BBD-SD-8,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.498,ug/kg,0.498,N,Yes,-74.164309557,40.7393290052
3818,MR0023SDM,2000-05-25 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.495,ug/kg,0.495,N,Yes,-74.403385,39.553648
3819,PR0001FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0306,ug/kg,0.0306,N,Yes,-74.118002,40.731548
3820,PR0008FISHCEN,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.027,ug/kg,0.027,N,Yes,-74.152483,40.733829
3821,PR0001FISHCEN,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0218,ug/kg,0.0218,N,Yes,-74.118002,40.731548
3822,PR0002SDM,2000-05-24 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.488,ug/kg,0.488,N,Yes,-74.118275,40.735697
3823,PR0008CRAB,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0329,ug/kg,0.0329,N,Yes,-74.152063,40.734442
3824,PR0001CRAB,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0331,ug/kg,0.0331,N,Yes,-74.119765,40.729504
3825,PR0001FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.606,ug/kg,0.606,N,Yes,-74.118002,40.731548
3826,PR0003SDM,2000-05-24 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.476,ug/kg,0.476,N,Yes,-74.11967,40.742041
3827,MR0022SDM,2000-05-25 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.495,ug/kg,0.495,N,Yes,-74.480896,39.55279
3828,PR0001EELCEN,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.636,ug/kg,,Y,Yes,-74.118622,40.730733
3829,PR0004SDM,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2.42,ug/kg,2.42,N,Yes,-74.128885,40.741382
3830,PR0008CRAB,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0315,ug/kg,0.0315,N,Yes,-74.152063,40.734442
3831,MR0022TIMWU,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0322,ug/kg,0.0322,N,Yes,-74.482403,39.553007
3832,PR0001CRAB,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0309,ug/kg,0.0309,N,Yes,-74.119765,40.729504
3833,PR0001FISHCEN,2000-05-16 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0296,ug/kg,0.0296,N,Yes,-74.118002,40.731548
3834,PR0008FISHCEN,2000-05-12 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0269,ug/kg,0.0269,N,Yes,-74.152483,40.733829
3835,MR0021SDM,2000-05-25 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.485,ug/kg,0.485,N,Yes,-74.540511,39.577054
3836,MR0022TIMWL,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.315,ug/kg,0.315,N,Yes,-74.48216,39.552515
3837,MR0022TIMWM,2000-05-17 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0318,ug/kg,0.0318,N,Yes,-74.482357,39.552924
3838,PR0001SDM,2000-05-23 12:00:00,2000 Spring ESP Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.498,ug/kg,0.498,N,Yes,-74.119928,40.72951
