,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
2861,PR9914CRAB,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0453,ug/kg,,Y,Yes,-74.1356623285,40.7409246863
2862,PR9915SDU,1999-10-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.457,ug/kg,0.457,N,Yes,-74.1539209732,40.7345321704
2863,PR9912CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.234,ug/kg,,Y,Yes,-74.1595631753,40.764667372
2864,PR9913CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.734,ug/kg,,Y,Yes,-74.1210061559,40.7255871919
2865,PR9912SDU,1999-10-06 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.476,ug/kg,0.476,N,Yes,-74.1594560487,40.7649880421
2866,PR9912TIMWU,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.129,ug/kg,,Y,Yes,-74.1593080006,40.7649928819
2867,PR9914SDL,1999-10-12 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",,,,N,Yes,-74.1352439499,40.7408953158
2868,PR9914CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.779,ug/kg,,Y,Yes,-74.1356623285,40.7409246863
2869,PR9901FISHCEN,1999-10-28 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.431,ug/kg,,Y,Yes,-74.1181108537,40.7310822757
2870,PR9901FISHCEN,1999-10-28 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.212,ug/kg,,Y,Yes,-74.1181108537,40.7310822757
2871,PR9901FISHCEN,1999-10-28 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.324,ug/kg,,Y,Yes,-74.1181108537,40.7310822757
2872,PR9901TIMWM,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.109,ug/kg,,Y,Yes,-74.1199354679,40.7294550277
2873,PR9915CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.247,ug/kg,,Y,Yes,-74.1534856376,40.7343655515
2874,PR9908FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.417,ug/kg,,Y,Yes,-74.15229152,40.733863438
2875,PR9914TISVM,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.108,ug/kg,,Y,Yes,-74.1356840891,40.7409110623
2876,PR9915TIBV,1999-09-08 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0234,ug/kg,,Y,Yes,-74.1534714363,40.7343352958
2877,PR9908FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.364,ug/kg,,Y,Yes,-74.15229152,40.733863438
2878,PR9914TIMWL,1999-10-21 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0718,ug/kg,,Y,Yes,-74.1352616656,40.7409365689
2879,PR9915SDM,1999-10-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.484,ug/kg,,Y,Yes,-74.1535058762,40.734549542
2880,PR9915TIMWM,1999-10-21 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.17,ug/kg,,Y,Yes,-74.1534307136,40.7344696095
2881,PR9902SDM,1999-10-11 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",,,,N,Yes,-74.11827507,40.7356970373
2882,PR9902SDU,1999-10-11 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",,,,N,Yes,-74.1182004051,40.736001354
2883,PR9902TIBV,1999-09-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0193,ug/kg,0.0193,N,Yes,-74.1180911593,40.7356824407
2884,PR9902CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.214,ug/kg,,Y,Yes,-74.1180947676,40.7356824579
2885,PR9902TIMWM,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.183,ug/kg,,Y,Yes,-74.1181922142,40.7356801755
2886,PR9902TIMWU,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.109,ug/kg,,Y,Yes,-74.1181135353,40.7360338792
2887,PR9903SDU,1999-10-15 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.435,ug/kg,0.435,N,Yes,-74.1200080861,40.7421993999
2888,PR9903CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.779,ug/kg,,Y,Yes,-74.1197249562,40.7419592647
2889,PR9903CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.152,ug/kg,,Y,Yes,-74.1197249562,40.7419592647
2890,PR9903TIMWL,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.135,ug/kg,,Y,Yes,-74.119300148,40.7418337386
2891,PR9903TIMWU,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.159,ug/kg,,Y,Yes,-74.1200012279,40.742155451
2892,PR9903TISVL,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.166,ug/kg,,Y,Yes,-74.119300148,40.7418337386
2893,PR9904SDL,1999-10-08 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.485,ug/kg,0.485,N,Yes,-74.1284586617,40.7414540497
2894,PR9904CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",,,,N,Yes,-74.1289630073,40.7415634434
2895,PR9904TIFW1,1999-10-28 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.448,ug/kg,,Y,Yes,-74.1280689399,40.742347033
2896,PR9904TIMWL,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.231,ug/kg,,Y,Yes,-74.1284036043,40.7415690741
2897,PR9904TIMWM,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.096,ug/kg,,Y,Yes,-74.1288949512,40.7414999968
2898,PR9905SDM,1999-10-10 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.467,ug/kg,0.467,N,Yes,-74.1373785453,40.7420304702
2899,PR9905CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0395,ug/kg,0.0395,N,Yes,-74.1373324803,40.7419232128
2900,PR9905TIBV,1999-09-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0198,ug/kg,0.0198,N,Yes,-74.1373037632,40.7419038678
2901,PR9905TIMWL,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.132,ug/kg,,Y,Yes,-74.1369521805,40.7420971367
2902,PR9905TIMWM,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.183,ug/kg,,Y,Yes,-74.1373643497,40.7420002126
2903,PR9906SDM,1999-10-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.541,ug/kg,0.541,N,Yes,-74.1464377093,40.7353935366
2904,PR9906SDU,1999-10-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.488,ug/kg,0.488,N,Yes,-74.1467963819,40.7352085048
2905,PR9906TIBV,1999-09-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0197,ug/kg,0.0197,N,Yes,-74.1462841328,40.7351897313
2906,PR9906CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.157,ug/kg,,Y,Yes,-74.1463199808,40.7352200853
2907,PR9906TIMWM,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.247,ug/kg,,Y,Yes,-74.1463516867,40.7353190403
2908,PR9906TIMWU,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.133,ug/kg,,Y,Yes,-74.1467426203,40.7351616016
2909,PR9907SDU,1999-10-05 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.495,ug/kg,0.495,N,Yes,-74.1498872944,40.7330677064
2910,PR9907CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.123,ug/kg,,Y,Yes,-74.1494929845,40.7331976928
2911,PR9907TIMWU,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.119,ug/kg,,Y,Yes,-74.1498943199,40.7330924409
2912,PR9908SDL,1999-10-05 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.5,ug/kg,0.5,N,Yes,-74.1516575817,40.7346538589
2913,PR9908SDU,1999-10-05 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.463,ug/kg,0.463,N,Yes,-74.1524804346,40.7346355635
2914,PR9908CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.146,ug/kg,,Y,Yes,-74.1520633544,40.7344415726
2915,PR9908FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.62,ug/kg,,Y,Yes,-74.15229152,40.733863438
2916,PR9909SDL,1999-10-13 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.49,ug/kg,0.49,N,Yes,-74.1639752454,40.7386770379
2917,PR9909SDU,1999-10-13 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.476,ug/kg,0.476,N,Yes,-74.164313248,40.7393180421
2918,PR9909CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.106,ug/kg,,Y,Yes,-74.1640050812,40.7390285002
2919,PR9910SDL,1999-10-08 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.469,ug/kg,0.469,N,Yes,-74.1663390592,40.7482995231
2920,PR9910CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.55,ug/kg,,Y,Yes,-74.1662285495,40.7485982259
2921,PR9910CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",,,,N,Yes,-74.1662285495,40.7485982259
2922,PR9910CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.192,ug/kg,,Y,Yes,-74.1662285495,40.7485982259
2923,PR9910TIMWL,1999-10-19 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.295,ug/kg,,Y,Yes,-74.1663457842,40.748365427
2924,PR9911SDL,1999-10-06 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.481,ug/kg,0.481,N,Yes,-74.1633940941,40.7573912099
2925,PR9911SDM,1999-10-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.465,ug/kg,0.465,N,Yes,-74.1633087792,40.7576955103
2926,PR9911CRAB,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",,,,N,Yes,-74.1634566039,40.7577181122
2927,PR9911TIBV,1999-09-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0199,ug/kg,0.0199,N,Yes,-74.1634889034,40.757742956
2928,PR9911FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.115,ug/kg,,Y,Yes,-74.1637071284,40.7575243224
2929,PR9911FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.77,ug/kg,,Y,Yes,-74.1637071284,40.7575243224
2930,PR9911FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.675,ug/kg,,Y,Yes,-74.1637071284,40.7575243224
2931,PR9911FISHCEN,1999-10-28 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.32,ug/kg,,Y,Yes,-74.1637071284,40.7575243224
2932,PR9911FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.392,ug/kg,,Y,Yes,-74.1637071284,40.7575243224
2933,PR9911TIMWL,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.114,ug/kg,,Y,Yes,-74.1634846418,40.7573504322
2934,PR9911TISVL,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.141,ug/kg,,Y,Yes,-74.1634846418,40.7573504322
2935,PR9911TISVM,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0866,ug/kg,,Y,Yes,-74.1633773186,40.7577012983
2936,PR9912SDM,1999-10-06 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.483,ug/kg,0.483,N,Yes,-74.1596890213,40.764733799
2937,PR9912CRAB,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",,,,N,Yes,-74.1595631753,40.764667372
2938,PR9912TIBV,1999-09-07 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0197,ug/kg,0.0197,N,Yes,-74.1595198774,40.7646644372
2939,PR9912TIMWM,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0969,ug/kg,,Y,Yes,-74.1596133802,40.7647115089
2940,PR9913SDU,1999-10-15 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.48,ug/kg,,Y,Yes,-74.1208933549,40.7261465961
2941,PR9913CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.165,ug/kg,,Y,Yes,-74.1210061559,40.7255871919
2942,PR9913TIMWM,1999-10-21 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.185,ug/kg,,Y,Yes,-74.1211578831,40.7255632049
2943,PR9913TIMWU,1999-10-20 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.173,ug/kg,,Y,Yes,-74.1209367155,40.7261385665
2944,PR9914SDU,1999-10-12 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.483,ug/kg,0.483,N,Yes,-74.1360387985,40.7407781968
2945,PR9914TIBV,1999-09-08 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0199,ug/kg,0.0199,N,Yes,-74.1356658499,40.7409356816
2946,PR9914CRAB,1999-10-22 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.126,ug/kg,,Y,Yes,-74.1356623285,40.7409246863
2947,PR9914TISVL,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.158,ug/kg,,Y,Yes,-74.1352616656,40.7409365689
2948,PR9914TISVU,1999-10-26 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.2,ug/kg,,Y,Yes,-74.1360852309,40.7408387952
2949,PR9915CRAB,1999-10-25 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.604,ug/kg,,Y,Yes,-74.1534856376,40.7343655515
2950,PR9915TIMWL,1999-10-21 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.136,ug/kg,,Y,Yes,-74.1530479436,40.7345063365
2951,PR9908FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.347,ug/kg,,Y,Yes,-74.15229152,40.733863438
2952,PR9908FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.752,ug/kg,,Y,Yes,-74.15229152,40.733863438
2953,PR9908FISHCEN,1999-10-27 12:00:00,1999 Late Summer-Early Fall ESP Sampling,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.779,ug/kg,,Y,Yes,-74.15229152,40.733863438
3574,PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
3575,PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.48,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
3576,PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.57,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
3577,PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.99,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
3578,PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.57,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
3579,PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.9,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
3580,PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,0.1,N,Yes,-74.1634473878,40.7565460461
3581,PRP-99-05,1999-08-03 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,0.1,N,Yes,-74.1264464749,40.7198267263
3582,PRP-99-06,1999-08-03 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.45,ug/kg,,Y,Yes,-74.1311554546,40.7183389998
3652,PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.481,ug/kg,0.481,N,Yes,-74.1639707704,40.7387922995
3653,PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.478,ug/kg,0.478,N,Yes,-74.1640875199,40.7391029678
3654,PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.485,ug/kg,0.485,N,Yes,-74.1644547224,40.7392198446
3655,PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.49,ug/kg,0.49,N,Yes,-74.1644648677,40.7393104666
3656,PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.483,ug/kg,0.483,N,Yes,-74.1641790727,40.7394052921
